ItemName,CreditsCost,DucatsCost,SaleDate
Nexus Fur Pattern,300000,150,2018-04-06
Nexus Fur Pattern,300000,150,2018-07-13
Nexus Fur Pattern,300000,150,2018-11-16
Nexus Fur Pattern,300000,150,2019-03-08
Nexus Fur Pattern,300000,150,2019-06-28
Nexus Fur Pattern,300000,150,2019-11-22
Nexus Fur Pattern,300000,150,2020-02-28
Nexus Fur Pattern,300000,150,2020-07-17
Nexus Fur Pattern,300000,150,2020-11-20
Nexus Fur Pattern,300000,150,2021-04-09
Nexus Fur Pattern,300000,150,2021-08-27
Prisma Koi Sentinel Tail,200000,200,2015-09-04
Prisma Koi Sentinel Tail,200000,200,2016-06-17
Prisma Koi Sentinel Tail,200000,200,2016-09-23
Prisma Koi Sentinel Tail,200000,200,2016-10-07
Prisma Koi Sentinel Tail,200000,200,2017-01-13
Prisma Koi Sentinel Tail,200000,200,2017-06-02
Prisma Koi Sentinel Tail,200000,200,2017-10-20
Prisma Koi Sentinel Tail,200000,200,2018-01-12
Prisma Koi Sentinel Tail,200000,200,2018-05-18
Prisma Koi Sentinel Tail,200000,200,2018-09-07
Prisma Koi Sentinel Tail,200000,200,2018-12-28
Prisma Koi Sentinel Tail,200000,200,2019-05-03
Prisma Koi Sentinel Tail,200000,200,2019-08-30
Prisma Koi Sentinel Tail,200000,200,2020-01-03
Prisma Koi Sentinel Tail,200000,200,2020-05-22
Prisma Koi Sentinel Tail,200000,200,2020-10-09
Prisma Koi Sentinel Tail,200000,200,2021-02-12
Prisma Koi Sentinel Tail,200000,200,2021-06-18
Prisma Koi Sentinel Tail,200000,200,2021-11-05
Prisma Koi Sentinel Tail,200000,200,2021-11-19
Primed Charged Shell,200000,350,2018-09-21
Primed Charged Shell,200000,350,2019-01-11
Primed Charged Shell,200000,350,2019-05-31
Primed Charged Shell,200000,350,2019-10-11
Primed Charged Shell,200000,350,2020-02-28
Primed Charged Shell,200000,350,2020-09-11
Primed Charged Shell,200000,350,2021-04-09
Primed Charged Shell,200000,350,2021-11-05
Eos Prime Chest Plate,75000,125,2014-12-12
Eos Prime Chest Plate,75000,125,2015-02-20
Eos Prime Chest Plate,75000,125,2016-02-12
Eos Prime Chest Plate,75000,125,2016-07-15
Eos Prime Chest Plate,75000,125,2016-11-04
Eos Prime Chest Plate,75000,125,2017-03-10
Eos Prime Chest Plate,75000,125,2017-07-28
Eos Prime Chest Plate,75000,125,2017-12-01
Eos Prime Chest Plate,75000,125,2018-04-06
Eos Prime Chest Plate,75000,125,2018-07-27
Eos Prime Chest Plate,75000,125,2018-11-02
Eos Prime Chest Plate,75000,125,2019-02-22
Eos Prime Chest Plate,75000,125,2019-05-31
Eos Prime Chest Plate,75000,125,2019-09-27
Eos Prime Chest Plate,75000,125,2020-02-14
Eos Prime Chest Plate,75000,125,2020-06-19
Eos Prime Chest Plate,75000,125,2020-10-23
Eos Prime Chest Plate,75000,125,2021-03-12
Eos Prime Chest Plate,75000,125,2021-07-30
Primed Expel Grineer,140000,350,2018-10-05
Primed Expel Grineer,140000,350,2019-02-08
Primed Expel Grineer,140000,350,2019-06-28
Primed Expel Grineer,140000,350,2019-11-08
Primed Expel Grineer,140000,350,2020-04-24
Primed Expel Grineer,140000,350,2020-11-06
Primed Expel Grineer,140000,350,2021-06-04
Ki'teer Leg Plates,150000,300,2016-12-30
Ki'teer Leg Plates,150000,300,2017-05-19
Ki'teer Leg Plates,150000,300,2017-09-08
Ki'teer Leg Plates,150000,300,2017-12-15
Ki'teer Leg Plates,150000,300,2018-04-20
Ki'teer Leg Plates,150000,300,2018-08-10
Ki'teer Leg Plates,150000,300,2018-11-16
Ki'teer Leg Plates,150000,300,2018-11-30
Ki'teer Leg Plates,150000,300,2019-03-08
Ki'teer Leg Plates,150000,300,2019-06-28
Ki'teer Leg Plates,150000,300,2019-10-25
Ki'teer Leg Plates,150000,300,2020-03-13
Ki'teer Leg Plates,150000,300,2020-07-17
Ki'teer Leg Plates,150000,300,2020-12-04
Ki'teer Leg Plates,150000,300,2021-04-09
Ki'teer Leg Plates,150000,300,2021-08-13
Thermite Rounds,150000,300,2017-09-22
Thermite Rounds,150000,300,2018-02-09
Thermite Rounds,150000,300,2018-06-15
Thermite Rounds,150000,300,2018-11-02
Thermite Rounds,150000,300,2019-02-22
Thermite Rounds,150000,300,2019-06-14
Thermite Rounds,150000,300,2019-10-11
Thermite Rounds,150000,300,2020-03-27
Thermite Rounds,150000,300,2020-10-23
Thermite Rounds,150000,300,2021-05-07
Ki'teer Solstice Syandana,200000,425,2016-12-16
Ki'teer Solstice Syandana,200000,425,2017-12-01
Ki'teer Solstice Syandana,200000,425,2017-12-15
Ki'teer Solstice Syandana,200000,425,2017-12-29
Ki'teer Solstice Syandana,200000,425,2018-11-30
Ki'teer Solstice Syandana,200000,425,2018-12-14
Ki'teer Solstice Syandana,200000,425,2018-12-28
Ki'teer Solstice Syandana,200000,425,2019-12-06
Ki'teer Solstice Syandana,200000,425,2019-12-20
Ki'teer Solstice Syandana,200000,425,2020-12-04
Ki'teer Solstice Syandana,200000,425,2020-12-18
Ki'teer,300000,150,2017-02-10
Ki'teer,300000,150,2017-08-11
Ki'teer,300000,150,2017-12-15
Ki'teer,300000,150,2018-04-20
Ki'teer,300000,150,2018-08-10
Ki'teer,300000,150,2018-11-30
Ki'teer,300000,150,2019-03-08
Ki'teer,300000,150,2019-06-28
Ki'teer,300000,150,2019-11-08
Ki'teer,300000,150,2020-03-27
Ki'teer,300000,150,2020-08-14
Ki'teer,300000,150,2020-12-18
Ki'teer,300000,150,2021-06-04
Ki'teer,300000,150,2021-11-19
Shell Shock,150000,300,2015-05-29
Shell Shock,150000,300,2016-04-22
Shell Shock,150000,300,2016-08-26
Shell Shock,150000,300,2016-12-02
Shell Shock,150000,300,2017-04-07
Shell Shock,150000,300,2017-08-25
Shell Shock,150000,300,2017-12-29
Shell Shock,150000,300,2018-06-01
Shell Shock,150000,300,2018-10-19
Shell Shock,150000,300,2019-03-08
Shell Shock,150000,300,2019-07-19
Shell Shock,150000,300,2020-01-03
Shell Shock,150000,300,2020-08-14
Shell Shock,150000,300,2021-02-26
Shell Shock,150000,300,2021-10-22
Tempo Royale,175000,385,2015-10-16
Tempo Royale,175000,385,2016-05-20
Tempo Royale,175000,385,2016-09-23
Tempo Royale,175000,385,2016-10-07
Tempo Royale,175000,385,2017-01-27
Tempo Royale,175000,385,2017-04-21
Tempo Royale,175000,385,2017-09-08
Tempo Royale,175000,385,2018-01-26
Tempo Royale,175000,385,2018-06-29
Tempo Royale,175000,385,2018-11-16
Tempo Royale,175000,385,2019-03-22
Tempo Royale,175000,385,2019-08-02
Tempo Royale,175000,385,2019-11-22
Tempo Royale,175000,385,2020-06-05
Tempo Royale,175000,385,2020-11-20
Tempo Royale,175000,385,2021-05-21
Nexus Gene-Masking Kit,300000,200,2017-03-10
Nexus Gene-Masking Kit,300000,200,2017-08-11
Nexus Gene-Masking Kit,300000,200,2017-12-29
Nexus Gene-Masking Kit,300000,200,2018-05-18
Nexus Gene-Masking Kit,300000,200,2018-09-07
Nexus Gene-Masking Kit,300000,200,2018-10-19
Nexus Gene-Masking Kit,300000,200,2019-02-08
Nexus Gene-Masking Kit,300000,200,2019-06-14
Nexus Gene-Masking Kit,300000,200,2019-09-27
Nexus Gene-Masking Kit,300000,200,2020-01-03
Nexus Gene-Masking Kit,300000,200,2020-04-24
Nexus Gene-Masking Kit,300000,200,2020-08-28
Nexus Gene-Masking Kit,300000,200,2020-12-18
Nexus Gene-Masking Kit,300000,200,2021-04-09
Nexus Gene-Masking Kit,300000,200,2021-09-10
Prisma Lotus Emblem,50000,80,2020-05-22
Prisma Lotus Emblem,50000,80,2020-10-23
Prisma Lotus Emblem,50000,80,2021-03-12
Prisma Lotus Emblem,50000,80,2021-07-30
Prisma Lotus Sigil,45000,55,2020-07-03
Prisma Lotus Sigil,45000,55,2020-12-18
Prisma Lotus Sigil,45000,55,2021-05-07
Prisma Lotus Sigil,45000,55,2021-09-24
Scimitar Prisma Skin,450000,210,2016-07-29
Scimitar Prisma Skin,450000,210,2016-12-16
Scimitar Prisma Skin,450000,210,2017-04-21
Scimitar Prisma Skin,450000,210,2017-08-25
Scimitar Prisma Skin,450000,210,2018-01-12
Scimitar Prisma Skin,450000,210,2018-06-15
Scimitar Prisma Skin,450000,210,2018-10-05
Scimitar Prisma Skin,450000,210,2019-02-08
Scimitar Prisma Skin,450000,210,2019-06-14
Scimitar Prisma Skin,450000,210,2020-01-03
Scimitar Prisma Skin,450000,210,2020-04-24
Scimitar Prisma Skin,450000,210,2020-09-25
Scimitar Prisma Skin,450000,210,2021-03-12
Scimitar Prisma Skin,450000,210,2021-08-27
Ki'teer Chest Plate,250000,150,2016-11-18
Ki'teer Chest Plate,250000,150,2017-03-24
Ki'teer Chest Plate,250000,150,2017-08-25
Ki'teer Chest Plate,250000,150,2017-12-15
Ki'teer Chest Plate,250000,150,2018-04-20
Ki'teer Chest Plate,250000,150,2018-08-10
Ki'teer Chest Plate,250000,150,2018-11-16
Ki'teer Chest Plate,250000,150,2018-11-30
Ki'teer Chest Plate,250000,150,2019-03-08
Ki'teer Chest Plate,250000,150,2019-06-28
Ki'teer Chest Plate,250000,150,2019-10-25
Ki'teer Chest Plate,250000,150,2020-03-13
Ki'teer Chest Plate,250000,150,2020-07-17
Ki'teer Chest Plate,250000,150,2020-12-04
Ki'teer Chest Plate,250000,150,2021-04-09
Ki'teer Chest Plate,250000,150,2021-08-13
Ki'teer Sugatra,250000,250,2017-01-13
Ki'teer Sugatra,250000,250,2017-06-16
Ki'teer Sugatra,250000,250,2017-11-17
Ki'teer Sugatra,250000,250,2017-12-15
Ki'teer Sugatra,250000,250,2018-03-23
Ki'teer Sugatra,250000,250,2018-04-20
Ki'teer Sugatra,250000,250,2018-08-24
Ki'teer Sugatra,250000,250,2018-11-30
Ki'teer Sugatra,250000,250,2019-03-08
Ki'teer Sugatra,250000,250,2019-08-02
Ki'teer Sugatra,250000,250,2019-11-22
Ki'teer Sugatra,250000,250,2020-03-27
Ki'teer Sugatra,250000,250,2020-07-31
Ki'teer Sugatra,250000,250,2020-12-04
Ki'teer Sugatra,250000,250,2021-04-23
Ki'teer Sugatra,250000,250,2021-11-05
Sonicor Elixis Skin,175000,380,2018-02-09
Sonicor Elixis Skin,175000,380,2018-06-15
Sonicor Elixis Skin,175000,380,2018-11-02
Sonicor Elixis Skin,175000,380,2019-02-22
Sonicor Elixis Skin,175000,380,2019-06-14
Sonicor Elixis Skin,175000,380,2019-07-19
Sonicor Elixis Skin,175000,380,2019-09-27
Sonicor Elixis Skin,175000,380,2019-10-25
Sonicor Elixis Skin,175000,380,2020-02-28
Sonicor Elixis Skin,175000,380,2020-07-17
Sonicor Elixis Skin,175000,380,2020-12-04
Sonicor Elixis Skin,175000,380,2021-05-21
Sonicor Elixis Skin,175000,380,2021-09-24
Axi A5 Relic,55000,125,2018-11-16
Axi A5 Relic,55000,125,2018-11-30
Axi A5 Relic,55000,125,2018-12-14
Axi A5 Relic,55000,125,2018-12-28
Axi A5 Relic,55000,125,2019-01-11
Axi A5 Relic,55000,125,2019-01-25
Axi A5 Relic,55000,125,2020-08-28
Axi A5 Relic,55000,125,2021-01-15
Axi A5 Relic,55000,125,2021-06-04
Axi A5 Relic,55000,125,2021-10-08
Primed Cleanse Infested,140000,350,2020-05-08
Primed Cleanse Infested,140000,350,2020-12-04
Primed Cleanse Infested,140000,350,2021-06-18
Zylok,200000,500,2019-08-30
Zylok,200000,500,2020-01-03
Zylok,200000,500,2020-05-08
Zylok,200000,500,2020-09-11
Zylok,200000,500,2021-01-29
Zylok,200000,500,2021-06-18
Zylok,200000,500,2021-10-22
Mantis Cydonia Skin,320000,425,2019-11-08
Mantis Cydonia Skin,320000,425,2020-03-13
Mantis Cydonia Skin,320000,425,2020-08-28
Mantis Cydonia Skin,320000,425,2021-02-12
Mantis Cydonia Skin,320000,425,2021-07-02
Mantis Cydonia Skin,320000,425,2021-11-05
Kavat Sentinel Tail,250000,400,2017-12-29
Kavat Sentinel Tail,250000,400,2018-04-20
Kavat Sentinel Tail,250000,400,2018-08-24
Kavat Sentinel Tail,250000,400,2018-12-14
Kavat Sentinel Tail,250000,400,2019-03-22
Kavat Sentinel Tail,250000,400,2019-04-19
Kavat Sentinel Tail,250000,400,2019-08-16
Kavat Sentinel Tail,250000,400,2019-12-20
Kavat Sentinel Tail,250000,400,2020-03-13
Kavat Sentinel Tail,250000,400,2020-07-03
Kavat Sentinel Tail,250000,400,2020-10-23
Kavat Sentinel Tail,250000,400,2021-03-26
Kavat Sentinel Tail,250000,400,2021-07-30
Prisma Naberus,140000,220,2017-10-20
Prisma Naberus,140000,220,2018-02-23
Prisma Naberus,140000,220,2018-06-15
Prisma Naberus,140000,220,2018-10-05
Prisma Naberus,140000,220,2019-01-25
Prisma Naberus,140000,220,2019-05-17
Prisma Naberus,140000,220,2019-10-11
Prisma Naberus,140000,220,2020-02-28
Prisma Naberus,140000,220,2020-07-03
Prisma Naberus,140000,220,2020-07-31
Prisma Naberus,140000,220,2021-01-01
Prisma Naberus,140000,220,2021-05-21
Prisma Naberus,140000,220,2021-11-19
Dread Day of the Dead Skin,275000,300,2019-10-11
Dread Day of the Dead Skin,275000,300,2019-10-25
Dread Day of the Dead Skin,275000,300,2020-10-09
Dread Day of the Dead Skin,275000,300,2020-10-23
Dread Day of the Dead Skin,275000,300,2021-10-08
Dread Day of the Dead Skin,275000,300,2021-10-22
Ki'teer Syandana,500000,500,2016-04-08
Ki'teer Syandana,500000,500,2016-10-21
Ki'teer Syandana,500000,500,2017-01-27
Ki'teer Syandana,500000,500,2017-06-16
Ki'teer Syandana,500000,500,2017-10-20
Ki'teer Syandana,500000,500,2018-03-09
Ki'teer Syandana,500000,500,2018-07-13
Ki'teer Syandana,500000,500,2018-10-19
Ki'teer Syandana,500000,500,2019-02-22
Ki'teer Syandana,500000,500,2019-05-31
Ki'teer Syandana,500000,500,2019-09-13
Ki'teer Syandana,500000,500,2020-01-17
Ki'teer Syandana,500000,500,2020-05-08
Ki'teer Syandana,500000,500,2020-08-14
Ki'teer Syandana,500000,500,2020-12-18
Ki'teer Syandana,500000,500,2021-05-07
Ki'teer Syandana,500000,500,2021-09-10
Ki'teer Shoulder Plates,110000,350,2016-12-02
Ki'teer Shoulder Plates,110000,350,2017-05-05
Ki'teer Shoulder Plates,110000,350,2017-08-11
Ki'teer Shoulder Plates,110000,350,2017-12-15
Ki'teer Shoulder Plates,110000,350,2018-04-20
Ki'teer Shoulder Plates,110000,350,2018-08-10
Ki'teer Shoulder Plates,110000,350,2018-11-16
Ki'teer Shoulder Plates,110000,350,2018-11-30
Ki'teer Shoulder Plates,110000,350,2019-03-08
Ki'teer Shoulder Plates,110000,350,2019-06-28
Ki'teer Shoulder Plates,110000,350,2019-10-25
Ki'teer Shoulder Plates,110000,350,2020-03-13
Ki'teer Shoulder Plates,110000,350,2020-07-17
Ki'teer Shoulder Plates,110000,350,2020-12-04
Ki'teer Shoulder Plates,110000,350,2021-04-09
Ki'teer Shoulder Plates,110000,350,2021-08-13
Machete Syachid Skin,300000,375,2019-08-02
Machete Syachid Skin,300000,375,2019-11-22
Machete Syachid Skin,300000,375,2020-04-24
Machete Syachid Skin,300000,375,2020-08-28
Machete Syachid Skin,300000,375,2021-01-01
Machete Syachid Skin,300000,375,2021-04-23
Machete Syachid Skin,300000,375,2021-09-10
Prisma Veritux,150000,550,2015-02-06
Prisma Veritux,150000,550,2015-06-26
Prisma Veritux,150000,550,2015-11-13
Prisma Veritux,150000,550,2016-05-20
Prisma Veritux,150000,550,2016-08-26
Prisma Veritux,150000,550,2016-12-16
Prisma Veritux,150000,550,2017-04-07
Prisma Veritux,150000,550,2017-09-08
Prisma Veritux,150000,550,2018-01-26
Prisma Veritux,150000,550,2018-06-01
Prisma Veritux,150000,550,2018-10-19
Prisma Veritux,150000,550,2019-02-08
Prisma Veritux,150000,550,2019-05-31
Prisma Veritux,150000,550,2019-10-11
Prisma Veritux,150000,550,2020-02-14
Prisma Veritux,150000,550,2020-06-05
Prisma Veritux,150000,550,2020-10-23
Prisma Veritux,150000,550,2021-02-12
Prisma Veritux,150000,550,2021-07-02
Scattering Inferno,150000,300,2017-09-22
Scattering Inferno,150000,300,2018-02-09
Scattering Inferno,150000,300,2018-06-15
Scattering Inferno,150000,300,2018-11-02
Scattering Inferno,150000,300,2019-02-22
Scattering Inferno,150000,300,2019-06-14
Scattering Inferno,150000,300,2019-10-11
Scattering Inferno,150000,300,2020-03-27
Scattering Inferno,150000,300,2020-10-23
Scattering Inferno,150000,300,2021-04-23
Scattering Inferno,150000,300,2021-11-05
Full Contact,220000,365,2016-02-26
Full Contact,220000,365,2016-07-29
Full Contact,220000,365,2016-11-04
Full Contact,220000,365,2017-03-10
Full Contact,220000,365,2017-07-28
Full Contact,220000,365,2017-12-01
Full Contact,220000,365,2018-05-04
Full Contact,220000,365,2018-09-21
Full Contact,220000,365,2019-04-05
Full Contact,220000,365,2019-08-16
Full Contact,220000,365,2020-01-17
Full Contact,220000,365,2020-08-28
Full Contact,220000,365,2021-03-12
Full Contact,220000,365,2021-11-05
Primed Chamber,1000000,2995,2020-02-14
Falcon Mod Pack,50000,250,2016-07-15
Falcon Mod Pack,50000,250,2016-09-09
Falcon Mod Pack,50000,250,2016-10-21
Falcon Mod Pack,50000,250,2016-12-16
Falcon Mod Pack,50000,250,2017-03-10
Falcon Mod Pack,50000,250,2017-05-19
Falcon Mod Pack,50000,250,2017-12-29
Falcon Mod Pack,50000,250,2018-03-09
Falcon Mod Pack,50000,250,2018-10-05
Falcon Mod Pack,50000,250,2019-01-25
Twin Grakatas Towsun Skin,300000,300,2017-06-30
Twin Grakatas Towsun Skin,300000,300,2017-11-17
Twin Grakatas Towsun Skin,300000,300,2017-12-15
Twin Grakatas Towsun Skin,300000,300,2018-01-26
Twin Grakatas Towsun Skin,300000,300,2018-06-15
Twin Grakatas Towsun Skin,300000,300,2018-11-16
Twin Grakatas Towsun Skin,300000,300,2019-04-05
Twin Grakatas Towsun Skin,300000,300,2019-08-16
Twin Grakatas Towsun Skin,300000,300,2019-11-22
Twin Grakatas Towsun Skin,300000,300,2020-04-10
Twin Grakatas Towsun Skin,300000,300,2020-08-28
Twin Grakatas Towsun Skin,300000,300,2021-01-01
Twin Grakatas Towsun Skin,300000,300,2021-05-07
Twin Grakatas Towsun Skin,300000,300,2021-08-27
Primed Continuity,100000,350,2014-12-12
Primed Continuity,100000,350,2015-02-20
Primed Continuity,100000,350,2015-11-27
Primed Continuity,100000,350,2016-06-03
Primed Continuity,100000,350,2016-11-04
Primed Continuity,100000,350,2017-03-10
Primed Continuity,100000,350,2017-07-14
Primed Continuity,100000,350,2018-01-12
Primed Continuity,100000,350,2018-06-15
Primed Continuity,100000,350,2018-10-05
Primed Continuity,100000,350,2019-01-25
Primed Continuity,100000,350,2019-06-14
Primed Continuity,100000,350,2019-10-25
Primed Continuity,100000,350,2020-02-28
Primed Continuity,100000,350,2020-07-31
Primed Continuity,100000,350,2021-02-12
Primed Continuity,100000,350,2021-08-27
Mantis Prisma Skin,375000,230,2016-09-23
Mantis Prisma Skin,375000,230,2016-10-07
Mantis Prisma Skin,375000,230,2017-01-27
Mantis Prisma Skin,375000,230,2017-06-16
Mantis Prisma Skin,375000,230,2017-11-17
Mantis Prisma Skin,375000,230,2018-03-23
Mantis Prisma Skin,375000,230,2018-07-27
Mantis Prisma Skin,375000,230,2018-11-16
Mantis Prisma Skin,375000,230,2019-03-08
Mantis Prisma Skin,375000,230,2019-09-13
Mantis Prisma Skin,375000,230,2020-02-28
Mantis Prisma Skin,375000,230,2020-08-14
Mantis Prisma Skin,375000,230,2021-01-01
Mantis Prisma Skin,375000,230,2021-06-04
Mantis Prisma Skin,375000,230,2021-10-08
Ki'teer Solo Earpiece,200000,250,2016-09-09
Ki'teer Solo Earpiece,200000,250,2016-12-16
Ki'teer Solo Earpiece,200000,250,2017-04-21
Ki'teer Solo Earpiece,200000,250,2017-09-08
Ki'teer Solo Earpiece,200000,250,2018-01-26
Ki'teer Solo Earpiece,200000,250,2018-05-04
Ki'teer Solo Earpiece,200000,250,2018-11-16
Ki'teer Solo Earpiece,200000,250,2019-02-08
Ki'teer Solo Earpiece,200000,250,2019-05-31
Ki'teer Solo Earpiece,200000,250,2019-10-25
Ki'teer Solo Earpiece,200000,250,2020-03-13
Ki'teer Solo Earpiece,200000,250,2020-06-19
Ki'teer Solo Earpiece,200000,250,2020-09-25
Ki'teer Solo Earpiece,200000,250,2021-01-29
Ki'teer Solo Earpiece,200000,250,2021-07-16
Ki'teer Solo Earpiece,200000,250,2021-10-08
Primed Slip Magazine,200000,280,2015-05-01
Primed Slip Magazine,200000,280,2015-08-07
Primed Slip Magazine,200000,280,2016-04-08
Primed Slip Magazine,200000,280,2016-09-09
Primed Slip Magazine,200000,280,2016-12-30
Primed Slip Magazine,200000,280,2017-05-19
Primed Slip Magazine,200000,280,2017-11-03
Primed Slip Magazine,200000,280,2018-03-23
Primed Slip Magazine,200000,280,2018-07-27
Primed Slip Magazine,200000,280,2018-12-28
Primed Slip Magazine,200000,280,2019-05-17
Primed Slip Magazine,200000,280,2019-09-27
Primed Slip Magazine,200000,280,2020-01-17
Primed Slip Magazine,200000,280,2020-06-05
Primed Slip Magazine,200000,280,2020-12-18
Primed Slip Magazine,200000,280,2021-05-07
Primed Slip Magazine,200000,280,2021-11-05
Anpu Sugatra,250000,250,2017-11-03
Anpu Sugatra,250000,250,2018-03-09
Anpu Sugatra,250000,250,2018-06-29
Anpu Sugatra,250000,250,2018-11-16
Anpu Sugatra,250000,250,2019-02-22
Anpu Sugatra,250000,250,2019-06-28
Anpu Sugatra,250000,250,2019-10-25
Anpu Sugatra,250000,250,2020-02-14
Anpu Sugatra,250000,250,2020-06-19
Anpu Sugatra,250000,250,2020-10-23
Anpu Sugatra,250000,250,2021-03-26
Anpu Sugatra,250000,250,2021-07-30
Paracesis Elixis Skin,350000,350,2019-11-22
Paracesis Elixis Skin,350000,350,2020-03-27
Paracesis Elixis Skin,350000,350,2020-07-17
Paracesis Elixis Skin,350000,350,2020-11-20
Paracesis Elixis Skin,350000,350,2021-04-09
Paracesis Elixis Skin,350000,350,2021-08-13
Paracesis Elixis Skin,350000,350,2021-11-19
Ignis Wraith,250000,550,2019-01-25
Ignis Wraith,250000,550,2019-05-17
Ignis Wraith,250000,550,2019-09-13
Ignis Wraith,250000,550,2019-12-20
Ignis Wraith,250000,550,2020-05-08
Ignis Wraith,250000,550,2020-08-14
Ignis Wraith,250000,550,2020-11-20
Ignis Wraith,250000,550,2021-03-26
Ignis Wraith,250000,550,2021-07-30
Zanuka Hunter Beacon,125000,200,2016-02-12
Zanuka Hunter Beacon,125000,200,2016-02-26
Zanuka Hunter Beacon,125000,200,2016-04-08
Zanuka Hunter Beacon,125000,200,2016-05-06
Zanuka Hunter Beacon,125000,200,2016-06-03
Zanuka Hunter Beacon,125000,200,2016-07-01
Zanuka Hunter Beacon,125000,200,2016-07-29
Zanuka Hunter Beacon,125000,200,2016-08-12
Zanuka Hunter Beacon,125000,200,2016-10-21
Zanuka Hunter Beacon,125000,200,2016-11-18
Zanuka Hunter Beacon,125000,200,2017-01-13
Zanuka Hunter Beacon,125000,200,2017-03-24
Zanuka Hunter Beacon,125000,200,2017-06-16
Zanuka Hunter Beacon,125000,200,2017-09-22
Zanuka Hunter Beacon,125000,200,2017-12-29
Zanuka Hunter Beacon,125000,200,2018-04-20
Zanuka Hunter Beacon,125000,200,2018-08-10
Zanuka Hunter Beacon,125000,200,2018-11-30
Zanuka Hunter Beacon,125000,200,2019-02-08
Zanuka Hunter Beacon,125000,200,2019-06-14
Zanuka Hunter Beacon,125000,200,2019-10-11
Zanuka Hunter Beacon,125000,200,2019-12-06
Zanuka Hunter Beacon,125000,200,2020-02-14
Zanuka Hunter Beacon,125000,200,2020-07-17
Zanuka Hunter Beacon,125000,200,2020-11-20
Zanuka Hunter Beacon,125000,200,2021-04-23
Zanuka Hunter Beacon,125000,200,2021-09-10
Right Prisma Daedalus Knee Plates,75000,65,2015-05-15
Right Prisma Daedalus Knee Plates,75000,65,2015-09-18
Right Prisma Daedalus Knee Plates,75000,65,2016-04-22
Right Prisma Daedalus Knee Plates,75000,65,2016-08-26
Right Prisma Daedalus Knee Plates,75000,65,2017-01-13
Right Prisma Daedalus Knee Plates,75000,65,2017-06-02
Right Prisma Daedalus Knee Plates,75000,65,2017-10-06
Right Prisma Daedalus Knee Plates,75000,65,2018-02-09
Right Prisma Daedalus Knee Plates,75000,65,2018-06-01
Right Prisma Daedalus Knee Plates,75000,65,2018-09-21
Right Prisma Daedalus Knee Plates,75000,65,2018-12-28
Right Prisma Daedalus Knee Plates,75000,65,2019-04-19
Right Prisma Daedalus Knee Plates,75000,65,2019-08-02
Right Prisma Daedalus Knee Plates,75000,65,2019-11-22
Right Prisma Daedalus Knee Plates,75000,65,2019-12-06
Right Prisma Daedalus Knee Plates,75000,65,2020-04-10
Right Prisma Daedalus Knee Plates,75000,65,2020-08-14
Right Prisma Daedalus Knee Plates,75000,65,2020-12-18
Right Prisma Daedalus Knee Plates,75000,65,2021-04-23
Right Prisma Daedalus Knee Plates,75000,65,2021-09-10
Ki'teer Atmos Mask,400000,500,2017-06-02
Ki'teer Atmos Mask,400000,500,2017-10-20
Ki'teer Atmos Mask,400000,500,2018-02-23
Ki'teer Atmos Mask,400000,500,2018-07-27
Ki'teer Atmos Mask,400000,500,2018-11-30
Ki'teer Atmos Mask,400000,500,2019-03-08
Ki'teer Atmos Mask,400000,500,2019-06-28
Ki'teer Atmos Mask,400000,500,2019-11-22
Ki'teer Atmos Mask,400000,500,2020-03-27
Ki'teer Atmos Mask,400000,500,2020-04-24
Ki'teer Atmos Mask,400000,500,2020-08-14
Ki'teer Atmos Mask,400000,500,2020-12-04
Ki'teer Atmos Mask,400000,500,2021-05-21
Ki'teer Atmos Mask,400000,500,2021-09-24
Primed Animal Instinct,200000,300,2019-04-05
Primed Animal Instinct,200000,300,2019-08-16
Primed Animal Instinct,200000,300,2019-12-06
Primed Animal Instinct,200000,300,2020-07-03
Primed Animal Instinct,200000,300,2021-01-15
Primed Animal Instinct,200000,300,2021-07-30
Prisma Dual Cleavers,200000,490,2015-07-10
Prisma Dual Cleavers,200000,490,2015-11-27
Prisma Dual Cleavers,200000,490,2016-05-06
Prisma Dual Cleavers,200000,490,2016-09-09
Prisma Dual Cleavers,200000,490,2016-12-02
Prisma Dual Cleavers,200000,490,2017-06-02
Prisma Dual Cleavers,200000,490,2017-10-20
Prisma Dual Cleavers,200000,490,2018-03-09
Prisma Dual Cleavers,200000,490,2018-07-27
Prisma Dual Cleavers,200000,490,2018-11-30
Prisma Dual Cleavers,200000,490,2019-03-08
Prisma Dual Cleavers,200000,490,2019-08-30
Prisma Dual Cleavers,200000,490,2019-12-06
Prisma Dual Cleavers,200000,490,2020-04-10
Prisma Dual Cleavers,200000,490,2020-07-31
Prisma Dual Cleavers,200000,490,2020-12-18
Prisma Dual Cleavers,200000,490,2021-04-23
Prisma Dual Cleavers,200000,490,2021-09-10
Axi A2 Relic,45000,50,2017-01-27
Axi A2 Relic,45000,50,2017-06-30
Axi A2 Relic,45000,50,2017-11-17
Axi A2 Relic,45000,50,2018-03-09
Axi A2 Relic,45000,50,2018-06-29
Axi A2 Relic,45000,50,2018-12-28
Axi A2 Relic,45000,50,2019-05-03
Axi A2 Relic,45000,50,2019-09-13
Axi A2 Relic,45000,50,2019-12-20
Axi A2 Relic,45000,50,2020-02-28
Axi A2 Relic,45000,50,2020-05-22
Axi A2 Relic,45000,50,2020-07-03
